StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,attn_check_1,attn_check_2,attn_check_3_1,attn_check_3_2,attn_check_3_3,attn_check_4,WW_det_identity_1_1,WW_det_identity_2_1,WW_det_identity_3_1,WW_det_identity_telo_1,WW_det_prediction_1,WW_det_prediction_es_1,WW_det_prediction_te_1,WW_det_prediction_ca_1,WW_det_comp_prev,WW_det_comp_1,WW_det_comp_2,WW_imp_identity_1_1,WW_imp_identity_2_1,WW_imp_identity_3_1,WW_imp_identity_telo_1,WW_imp_prediction_1,WW_imp_prediction_es_1,WW_imp_prediction_te_1,WW_imp_prediction_ca_1,WW_imp_comp_prev,WW_imp_comp_1,WW_imp_comp_2,BL_det_identity_1_1,BL_det_identity_2_1,BL_det_identity_3_1,BL_det_identity_telo_1,BL_det_prediction_1,BL_det_prediction_es_1,BL_det_prediction_te_1,BL_det_prediction_ca_1,BL_det_comp_prev,BL_det_comp_1,BL_det_comp_2,BL_imp_identity_1_1,BL_imp_identity_2_1,BL_imp_identity_3_1,BL_imp_identity_telo_1,BL_imp_prediction_1,BL_imp_prediction_es_1,BL_imp_prediction_te_1,BL_imp_prediction_ca_1,BL_imp_comp_prev,BL_imp_comp_1,BL_imp_comp_2,WC_det_identity_1_1,WC_det_identity_2_1,WC_det_identity_3_1,WC_det_identity_telo_1,WC_det_prediction_1,WC_det_prediction_es_1,WC_det_prediction_te_1,WC_det_prediction_ca_1,WC_det_comp_prev,WC_det_comp_1,WC_det_comp_2,WC_imp_identity_1_1,WC_imp_identity_2_1,WC_imp_identity_3_1,WC_imp_identity_telo_1,WC_imp_prediction_1,WC_imp_prediction_es_1,WC_imp_prediction_te_1,WC_imp_prediction_ca_1,WC_imp_comp_prev,WC_imp_comp_1,WC_imp_comp_2,AM_det_identity_1_1,AM_det_identity_2_1,AM_det_identity_3_1,AM_det_identity_telo_1,AM_det_prediction_1,AM_det_prediction_es_1,AM_det_prediction_te_1,AM_det_prediction_ca_1,AM_det_comp_prev,AM_det_comp_1,AM_det_comp_2,AM_imp_identity_1_1,AM_imp_identity_2_1,AM_imp_identity_3_1,AM_imp_identity_telo_1,AM_imp_prediction_1,AM_imp_prediction_es_1,AM_imp_prediction_te_1,AM_imp_prediction_ca_1,AM_imp_comp_prev,AM_imp_comp_1,AM_imp_comp_2,TC_det_identity_1_1,TC_det_identity_2_1,TC_det_identity_3_1,TC_det_identity_telo_1,TC_det_prediction_1,TC_det_prediction_es_1,TC_det_prediction_te_1,TC_det_prediction_ca_1,TC_det_comp_prev,TC_det_comp_1,TC_det_comp_2,TC_imp_identity_1_1,TC_imp_identity_2_1,TC_imp_identity_3_1,TC_imp_identity_telo_1,TC_imp_prediction_1,TC_imp_prediction_es_1,TC_imp_prediction_te_1,TC_imp_prediction_ca_1,TC_imp_comp_prev,TC_imp_comp_1,TC_imp_comp_2,RO_det_identity_1_1,RO_det_identity_2_1,RO_det_identity_3_1,RO_det_identity_telo_1,RO_det_prediction_1,RO_det_prediction_es_1,RO_det_prediction_te_1,RO_det_prediction_ca_1,RO_det_comp_prev,RO_det_comp_1,RO_det_comp_2,RO_imp_identity_1_1,RO_imp_identity_2_1,RO_imp_identity_3_1,RO_det_identity_telo_1,RO_imp_prediction_1,RO_imp_prediction_es_1,RO_imp_prediction_te_1,RO_imp_prediction_ca_1,RO_imp_comp_prev,RO_imp_comp_1,RO_imp_comp_2,BT_det_identity_1_1,BT_det_identity_2_1,BT_det_identity_3_1,BT_det_identity_telo_1,BT_det_prediction_1,BT_det_prediction_es_1,BT_det_prediction_te_1,BT_det_prediction_ca_1,BT_det_comp_prev,BT_det_comp_1,BT_det_comp_2,BT_imp_identity_1_1,BT_imp_identity_2_1,BT_imp_identity_3_1,BT_imp_identity_telo_1,BT_imp_prediction_1,BT_imp_prediction_es_1,BT_imp_prediction_te_1,BT_imp_prediction_ca_1,BT_imp_comp_prev,BT_imp_comp_1,BT_imp_comp_2,DL_det_identity_1_1,DL_det_identity_2_1,DL_det_identity_3_1,DL_det_identity_telo_1,DL_det_prediction_1,DL_det_prediction_es_1,DL_det_prediction_te_1,DL_det_prediction_ca_1,DL_det_comp_prev,DL_det_comp_1,DL_det_comp_2,DL_imp_identity_1_1,DL_imp_identity_2_1,DL_imp_identity_3_1,DL_imp_identity_telo_1,DL_imp_prediction_1,DL_imp_prediction_es_1,DL_imp_prediction_te_1,DL_imp_prediction_ca_1,DL_imp_comp_prev,DL_imp_comp_1,DL_imp_comp_2,psych_glibness_1,psych_grandiose_1,psych_path_liar_1,psych_con_manip_1,psych_remorse_1,psych_shallow_affect_1,psych_callous_1,psych_parasitism_1,psych_control_behav_1,psych_goals_1,psych_impulse_1,psych_irresponsible_1,psych_responsible_1,psych_same_offense_1,psych_criminal_1,politics_1,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments,StudyID,FL_6_DO,FL_103_DO,FL_98_DO,FL_93_DO,FL_88_DO,FL_83_DO,FL_78_DO,FL_73_DO,FL_68_DO,FL_63_DO,FL_58_DO,FL_53_DO,FL_48_DO,FL_43_DO,FL_38_DO,FL_33_DO,FL_27_DO,"WestWinter,Deteriorate,IdentityMeasures_DO","WestWinter,Deteriorate,PredictionMeasures_DO","WestWinter,Improve,IdentityMeasures_DO","WestWinter,Improve,PredictionMeasures_DO","BrighterLab,Deteriorate,IdentityMeasures_DO","BrighterLab,Deteriorate,PredictionMeasures_DO","BrighterLab,Improve,IdentityMeasures_DO","BrighterLab,Improve,PredictionMeasures_DO","WonderlandClothing,Deteriorate,IdentityMeasures_DO","WonderlandClothing,Deteriorate,PredictionMeasures_DO","WonderlandClothing,Improve,IdentityMeasures_DO","WonderlandClothing,Improve,PredictionMeasures_DO","AccessMine,Deteriorate,IdentityMeasures_DO","AccessMine,Deteriorate,PredictionMeasures_DO","AccessMine,Improve,IdentityMeasures_DO","AccessMine,Improve,PredictionMeasures_DO","Tecigo,Deteriorate,IdentityMeasures_DO","Tecigo,Deteriorate,PredictionMeasures_DO","Tecigo,Improve,IdentityMeasures_DO","Tecigo,Improve,PredictionMeasures_DO","RoyalOil,Deteriorate,IdentityMeasures_DO","RoyalOil,Deteriorate,PredictionMeasures_DO","RoyalOil,Improve,IdentityMeasures_DO","RoyalOil,Improve,PredictionMeasures_DO","BluewaterTobacco,Deteriorate,IdentityMeasures_DO","BluewaterTobacco,Deteriorate,PredictionMeasures_DO","BluewaterTobacco,Improve,IdentityMeasures_DO","BluewaterTobacco,Improve,PredictionMeasures_DO","DocLips,Deteriorate,IdentityMeasures_DO","DocLips,Deteriorate,PredictionMeasures_DO","DocLips,Improve,IdentityMeasures_DO","DocLips,Improve,PredictionMeasures_DO",PsychopathyMeasures_DO
5/22/23 9:52,5/22/23 9:55,0,100,158,1,5/22/23 9:55,R_2S0TkdUyrvBLHuM,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,2,90,99,,,,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,47,65,82,71,70,83,85,70,4,17,62,72,92,68,69,39,1,,4,,39,5,,,cmc_e3,FL_24,,,,,,,,,,,,,,"BluewaterTobacco,Improve,IdentityMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,BT_imp_vig|BT_imp_identity_1|BT_imp_identity_telo|BT_imp_identity_2|BT_imp_identity_3,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:50,5/22/23 9:55,0,100,310,1,5/22/23 9:55,R_sRK6QwcwjCA4Mnf,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,57,40,86,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,50,50,58,41,61,60,57,50,50,65,50,50,65,64,50,2,,1,,51,2,,N/A,cmc_e3,FL_15,,,,,"WonderlandClothing,Deteriorate,IdentityMeasures",,,,,,,,,,,,,,,,,,,,WC_det_vig|WC_det_identity_3|WC_det_identity_2|WC_det_identity_telo|WC_det_identity_1,,,,,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:52,5/22/23 9:55,0,100,156,1,5/22/23 9:55,R_PNXv3rHpK8uT2X7,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,48,37,100,100,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,100,83,84,48,83,67,93,71,19,52,51,51,80,56,51,2,,1,,34,3,,,cmc_e3,FL_12,,"WestWinter,Improve,PredictionMeasures",,,,,,,,,,,,,,,,,,WW_imp_vig|WW_imp_prediction|WW_imp_prediction_te|WW_imp_prediction_ca|WW_imp_prediction_es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:52,5/22/23 9:55,0,100,164,1,5/22/23 9:55,R_1flJq467IivWEl4,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,35,66,95,,,,,1,2,3,,,,,,,,,,,,15,83,67,66,74,75,73,75,36,28,23,56,51,62,65,45,2,,2,,31,4,,,cmc_e3,FL_25,,,,,,,,,,,,,,,"DocLips,Deteriorate,IdentityMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL_det_vig|DL_det_identity_2|DL_det_identity_3|DL_det_identity_1|DL_det_identity_telo,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:49,5/22/23 9:55,0,100,375,1,5/22/23 9:55,R_3meNrvDJ9bIaee1,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,100,61,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,73,100,100,100,50,50,40,50,90,80,90,100,9,2,,1,,49,4,,,cmc_e3,FL_21,,,,,,,,,,,"RoyalOil,Deteriorate,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,RO_det_vig|RO_det_prediction_te|RO_det_prediction|RO_det_prediction_ca|RO_det_prediction_es,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:53,5/22/23 9:55,0,100,141,1,5/22/23 9:55,R_23V3Ig5OeQVi1lW,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,80,100,100,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,40,17,22,19,97,100,100,50,1,,3,,23,5,,,cmc_e3,FL_17,,,,,,,"AccessMine,Deteriorate,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,,,AM_det_vig|AM_det_prediction_ca|AM_det_prediction|AM_det_prediction_es|AM_det_prediction_te,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:53,5/22/23 9:55,0,100,121,1,5/22/23 9:55,R_1MXN62twd0E8j8k,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,81,100,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,89,97,100,85,95,100,99,50,51,88,82,85,88,1,2,,1,,35,5,,,cmc_e3,FL_20,,,,,,,,,,"Tecigo,Improve,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,TC_imp_vig|TC_imp_prediction|TC_imp_prediction_es|TC_imp_prediction_te|TC_imp_prediction_ca,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:47,5/22/23 9:55,0,100,506,1,5/22/23 9:55,R_2dt3YDYEjxoM6tz,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,100,100,,,,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,81,81,76,90,90,89,70,19,18,19,19,60,60,50,2,,3,,52,5,,,cmc_e3,FL_22,,,,,,,,,,,,"RoyalOil,Improve,IdentityMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,RO_imp_vig|RO_imp_identity_1|RO_imp_identity_2|RO_det_identity_telo|RO_imp_identity_3,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:50,5/22/23 9:55,0,100,337,1,5/22/23 9:56,R_2V9LnPhR46h4rLV,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,30,100,5,1,2,5,,,,,,,,,,,,60,80,50,50,70,70,70,79,70,10,50,62,70,70,60,70,1,,1,,41,2,,,cmc_e3,FL_25,,,,,,,,,,,,,,,"DocLips,Deteriorate,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL_det_vig|DL_det_prediction_es|DL_det_prediction|DL_det_prediction_te|DL_det_prediction_ca,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:48,5/22/23 9:56,0,100,449,1,5/22/23 9:56,R_25MygxgirXChnrK,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,18,70,55,,,,,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,64,74,65,64,63,73,59,41,56,49,60,42,44,54,27,1,,2,,36,5,,,cmc_e3,FL_16,,,,,,"WonderlandClothing,Improve,IdentityMeasures",,,,,,,,,,,,,,,,,,,,,WC_imp_vig|WC_imp_identity_2|WC_imp_identity_1|WC_imp_identity_3|WC_imp_identity_telo,,,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:46,5/22/23 9:56,0,100,569,1,5/22/23 9:56,R_8ox3797CSPZgL9D,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,99,100,,,,,1,5,1,,,,,,,,,,,,,,,,,,,,,,,75,84,52,52,39,69,59,38,33,40,46,35,62,54,28,3,1,,1,,71,2,,"I'd like to think big companies have some form of a moral compass. Some do, however, there are some like Facebook are only out for profit and i really don't care about anyone. ",cmc_e3,FL_24,,,,,,,,,,,,,,"BluewaterTobacco,Improve,IdentityMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,BT_imp_vig|BT_imp_identity_1|BT_imp_identity_3|BT_imp_identity_2|BT_imp_identity_telo,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:42,5/22/23 9:56,0,100,796,1,5/22/23 9:56,R_2c0FL60lGbTwSj4,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,56,8,91,100,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,22,0,62,76,50,50,50,24,38,0,19,37,61,22,12,2,,1,,49,5,,,cmc_e3,FL_13,,,"BrighterLab,Deteriorate,IdentityMeasures",,,,,,,,,,,,,,,,,,BL_det_vig|BL_det_identity_2|BL_det_identity_3|BL_det_identity_telo|BL_det_identity_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:53,5/22/23 9:56,0,100,148,1,5/22/23 9:56,R_3M6iWpkJ7R3QO3m,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,100,100,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,50,90,91,100,100,100,100,50,50,49,49,100,100,100,19,2,,3,,26,5,,,cmc_e3,FL_18,,,,,,,,"AccessMine,Improve,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,,,,AM_imp_vig|AM_imp_prediction_te|AM_imp_prediction_es|AM_imp_prediction|AM_imp_prediction_ca,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:53,5/22/23 9:56,0,100,137,1,5/22/23 9:56,R_pN1Vno0FHHviYdH,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,82,57,96,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,90,53,38,74,63,51,84,68,87,94,34,71,89,57,82,1,,1,,48,6,,,cmc_e3,FL_15,,,,,"WonderlandClothing,Deteriorate,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,WC_det_vig|WC_det_prediction|WC_det_prediction_te|WC_det_prediction_es|WC_det_prediction_ca,,,,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:54,5/22/23 9:56,0,100,147,1,5/22/23 9:56,R_31uEkh2caFfdnP9,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,85,92,85,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,40,20,20,29,19,20,30,18,30,19,29,34,19,29,100,1,,1,,24,5,,n/a,cmc_e3,FL_21,,,,,,,,,,,"RoyalOil,Deteriorate,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,RO_det_vig|RO_det_prediction_te|RO_det_prediction_es|RO_det_prediction|RO_det_prediction_ca,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:48,5/22/23 9:56,0,100,464,1,5/22/23 9:56,R_3h4OSz40BDXJrEk,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,71,77,100,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,71,64,61,75,71,65,61,23,14,65,70,77,76,65,6,1,,3,,43,5,,thanks,cmc_e3,FL_14,,,,"BrighterLab,Improve,PredictionMeasures",,,,,,,,,,,,,,,,,,,,BL_imp_vig|BL_imp_prediction_te|BL_imp_prediction_es|BL_imp_prediction|BL_imp_prediction_ca,,,,,,,,,,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:54,5/22/23 9:56,0,100,147,1,5/22/23 9:56,R_1i4crT5uSq7w9KH,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,48,100,81,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,38,77,71,94,77,67,84,29,11,40,83,40,72,65,0,2,,2,,20,4,,,cmc_e3,FL_19,,,,,,,,,"Tecigo,Deteriorate,IdentityMeasures",,,,,,,,,,,,,,,,,,,,,,,,TC_det_vig|TC_det_identity_telo|TC_det_identity_3|TC_det_identity_1|TC_det_identity_2,,,,,,,,,,,,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
5/22/23 9:51,5/22/23 9:56,0,100,313,1,5/22/23 9:56,R_r1rE8jTTZdLuqsN,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,24,100,100,2,5,5,,,,,,,,,,,,,,,,,,,,,,,98,85,87,85,80,79,100,94,85,32,37,88,95,85,65,21,2,,1,,38,5,,,cmc_e3,FL_24,,,,,,,,,,,,,,"BluewaterTobacco,Improve,PredictionMeasures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BT_imp_vig|BT_imp_prediction_te|BT_imp_prediction|BT_imp_prediction_es|BT_imp_prediction_ca,,,,,psych_instructions|psych_glibness|psych_grandiose|psych_path_liar|psych_con_manip|psych_remorse|psych_shallow_affect|psych_callous|psych_parasitism|psych_control_behav|psych_goals|psych_impulse|psych_irresponsible|psych_responsible|psych_same_offense|psych_criminal
